Date,State,Pallet Packaging No.,Pallet SAP HU,Box Packaging No.,Box SAP HU,Unique Part Ident. No.,TTNR,Variant,Packaging Index,Part still boxed ?,Invalid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730926,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730927,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730928,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730929,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730930,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730931,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730932,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730933,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730934,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730935,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730936,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730937,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730938,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730939,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730940,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730941,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730942,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730943,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730944,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730945,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730946,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730947,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730948,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730949,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730950,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730951,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730952,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730953,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730954,0261S19174,0,570,Currently boxed,Valid
